solution_id,designation,source_id,ra,dec,parallax,pmra,pmdec,pseudocolour,ruwe,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,radial_velocity,rv_template_teff,rv_template_logg,rv_template_fe_h,vbroad,phot_variable_flag,l,b,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,classprob_dsc_combmod_star,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
1.63614806892138E+018,Gaia DR3 369278028233717120,3.69278028233717E+017,11.0855485650419,41.2974342396134,0.309983395917177,0.076619646942309,-0.260135232385418,1.6712483,0.9654623,false,18.59843,18.576271,18.33144,1.2784544,0.24483109,-0.022159576,0.26699066,,,,,,NOT_AVAILABLE,121.499046916941,-21.554573580329,0,false,false,false,true,false,true,false,4.0506876E-08,7574.301,4.3968,-1.958,10421.357,0.0014,0.0013,0.0007,11.0855d+41.29752777778d,11.0855,41.29752777778,0,0,0,0,2000,0.000100402486832
1.63614806892138E+018,Gaia DR3 381305998245968256,3.81305998245968E+017,11.1143993475846,41.8638307729117,-0.150411999408589,0.390479667012081,-0.170487822191943,1.600091,0.98308134,false,19.087975,19.159006,18.794533,1.2308487,0.36447334,0.07103157,0.29344177,,,,,,NOT_AVAILABLE,121.540019846456,-20.9890535043421,0,false,false,false,true,false,false,false,0.98278296,,,,,,,,11.11445833333d+41.86388888889d,11.11445833333,41.86388888889,0,0,0,0,2000,7.28504613257033E-05
1.63614806892138E+018,Gaia DR3 369292081366639744,3.6929208136664E+017,11.1318185091903,41.6034056337924,,,,,,false,17.06222,16.784399,16.411583,1.703113,0.3728161,-0.2778206,0.6506367,,,,,,NOT_AVAILABLE,121.545878286796,-21.2497455849287,0,true,false,false,true,false,false,false,0,,,,,,,,11.1319125d+41.60345555556d,11.1319125,41.60345555556,0,0,0,0,2000,8.62078896974518E-05
1.63614806892138E+018,Gaia DR3 387311290237572096,3.87311290237572E+017,11.1613074595361,41.9315152505546,-0.122244204712134,0.30174632769252,0.004056086985152,,1.054295,false,17.13351,17.363195,16.632866,1.2544718,0.7303295,0.22968483,0.5006447,,,,,,NOT_AVAILABLE,121.579468247168,-20.9223964899332,0,true,false,false,true,false,true,true,3.8249567E-11,6137.8843,4.4809,-4.139,2810.778,0.0137,0.0118,0.0065,11.161275d+41.93151388889d,11.161275,41.93151388889,0,0,0,0,2000,2.41864408674888E-05
1.63614806892138E+018,Gaia DR3 369286751309897728,3.69286751309898E+017,11.2265232964282,41.4732487637765,-0.115576625343177,-0.91068382373941,-0.023022389099154,1.6108451,1.2188145,false,18.543798,18.526258,17.907158,1.4936335,0.6191006,-0.017539978,0.63664055,,,,,,NOT_AVAILABLE,121.618027761523,-21.3818371289935,0,false,false,false,true,false,false,false,0.99979174,,,,,,,,11.22654166667d+41.47330555556d,11.22654166667,41.47330555556,0,0,0,0,2000,5.84359405616925E-05
1.63614806892138E+018,Gaia DR3 375300427078445952,3.75300427078446E+017,11.2991841168419,41.8403178518542,0.367268409406059,-0.049859584153566,0.205485361020945,1.5226882,1.0471323,false,18.232409,18.357811,17.830606,1.2555566,0.5272045,0.12540245,0.40180206,,,,,,NOT_AVAILABLE,121.686707321872,-21.0163418892176,0,false,false,false,true,false,true,true,7.5401824E-10,6603.63,4.59,-3.3996,4879.598,0.0037,0.0032,0.0018,11.29925d+41.84036111111d,11.29925,41.84036111111,0,0,0,0,2000,6.5425849283354E-05
1.63614806892138E+018,Gaia DR3 369290084206257280,3.69290084206257E+017,11.2994010455563,41.6201772893687,1.78043601683571,0.906153212741714,-2.14803214224922,1.7851893,3.071608,false,19.509098,17.743315,17.219868,7.1545286,0.52344704,-1.7657833,2.2892303,,,,,,NOT_AVAILABLE,121.680749981237,-21.2364123642897,0,false,false,false,true,false,false,false,0.61150724,,,,,,,,11.299375d+41.62025d,11.299375,41.62025,0,0,0,0,2000,7.52724695071177E-05
1.63614806892138E+018,Gaia DR3 369290088498583424,3.69290088498583E+017,11.2996840785024,41.6202058425255,,,,,,false,20.438166,,,,,,,,,,,,NOT_AVAILABLE,121.680977700741,-21.2363893205036,0,false,false,false,true,false,false,false,0.99681515,,,,,,,,11.299375d+41.62025d,11.299375,41.62025,0,0,0,0,2000,0.000235237517759
1.63614806892138E+018,Gaia DR3 369290088498580864,3.69290088498581E+017,11.3031107235479,41.6240212276848,0.139051666368143,-0.740572270544523,-0.064596737053364,1.5529289,1.086861,false,19.390753,19.089489,18.683125,1.7648637,0.40636444,-0.3012638,0.70762825,,,,,,NOT_AVAILABLE,121.683831186829,-21.2326417238567,0,false,false,false,true,false,false,false,5.0635695E-06,,,,,,,,11.30305d+41.62398888889d,11.30305,41.62398888889,0,0,0,0,2000,5.57336217329851E-05
1.63614806892138E+018,Gaia DR3 369290088498580736,3.69290088498581E+017,11.3033044477234,41.6238904671257,,,,,,false,20.88179,,,,,,,,,,,,NOT_AVAILABLE,121.683982855845,-21.2327761956194,0,false,false,false,true,false,false,false,,,,,,,,,11.30305d+41.62398888889d,11.30305,41.62398888889,0,0,0,0,2000,0.000214160582726
1.63614806892138E+018,Gaia DR3 375295651088409728,3.7529565108841E+017,11.3974826279409,41.7420264208264,-0.339831547342709,-0.169071693836036,-0.032590593692377,1.4786744,1.0158371,false,19.422737,19.496952,19.184645,1.2014463,0.31230736,0.074214935,0.23809242,,,,,,NOT_AVAILABLE,121.762571716192,-21.1164455109885,0,false,false,false,true,false,false,false,0.9979709,,,,,,,,11.3975d+41.74208333333d,11.3975,41.74208333333,0,0,0,0,2000,5.83699458099518E-05
1.63614806892138E+018,Gaia DR3 375301457870647936,3.75301457870648E+017,11.4124223085227,41.9107955928228,0.5576589432122,0.354685132093299,-0.091616336793281,1.6690245,1.0130028,false,19.547346,19.611658,19.199875,1.2632077,0.41178322,0.06431198,0.34747124,,,,,,NOT_AVAILABLE,121.778871796673,-20.947995229267,0,false,false,false,true,false,false,false,3.0249565E-09,,,,,,,,11.4125d+41.91083333333d,11.4125,41.91083333333,0,0,0,0,2000,6.90444514127381E-05
