solution_id,designation,source_id,ra,dec,parallax,pmra,pmdec,pseudocolour,ruwe,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,radial_velocity,rv_template_teff,rv_template_logg,rv_template_fe_h,vbroad,phot_variable_flag,l,b,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,classprob_dsc_combmod_star,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
1.63614806892138E+018,Gaia DR3 5201353936903777152,5.20135393690378E+018,167.34864999393,-76.3891285831707,5.23215797399206,-21.5990748575075,-0.338586563610218,,1.5709977,false,12.611542,13.394096,11.639261,1.3834145,1.7548351,0.7825546,0.9722805,,,,,,NOT_AVAILABLE,296.916739462538,-14.7237965966289,0,false,false,false,false,false,true,true,0.99994147,6122.824,4.2797,-1.493,191.0556,2.6758,2.0917,1.1661,167.3484834585d-76.38912908631d,167.3484834585,-76.38912908631,0,0,0,0,2000,3.91934338823634E-05
1.63614806892138E+018,Gaia DR3 3812855572051597184,3.8128555720516E+018,171.641396610665,4.69378121678879,1.11369227235305,-7.30053965650281,-7.84802169665005,,0.92607874,false,16.803787,17.144754,16.197393,1.2655816,0.947361,0.34096718,0.6063938,,,,,,NOT_AVAILABLE,257.135883179399,59.7899237791651,0,true,false,false,false,false,true,true,0.99999493,5755.8936,4.6453,-4.0853,1381.0941,0.3941,0.3295,0.1826,171.6414745473d+4.693727300962d,171.6414745473,4.693727300962,0,0,0,0,2000,9.45534896322253E-05
1.63614806892138E+018,Gaia DR3 5836666564480769280,5.83666656448077E+018,180.037873139832,-78.1951076446867,9.98016686130191,-42.8349396585816,-4.16239504511094,1.3198235,1.5535169,false,12.055409,12.882542,10.884039,1.576657,1.9985027,0.8271322,1.1713705,-0.68151456,4750,3,-2,,NOT_AVAILABLE,300.230319602735,-15.5932360355514,0,true,true,false,false,false,false,true,0.99924886,,,,,,,,180.0375113524d-78.19511824872d,180.0375113524,-78.19511824872,0,0,0,0,2000,7.47700694284449E-05
1.63614806892138E+018,Gaia DR3 6014696635395955200,6.01469663539595E+018,236.322468936722,-34.3079576964279,6.55481639773892,-14.9432047203546,-22.5787388598261,1.2323598,1.4941416,false,14.879798,16.43582,13.571842,1.577092,2.8639774,1.5560217,1.3079557,,,,,,NOT_AVAILABLE,339.179195985045,16.0557900893131,0,false,false,false,false,false,true,true,0.99997085,5806.3936,4.3735,-4.084,152.1869,5.8891,4.1447,2.3726,236.3224423409d-34.30799199802d,236.3224423409,-34.30799199802,0,0,0,0,2000,4.07335486476495E-05
1.63614806892138E+018,Gaia DR3 6014696635395955200,6.01469663539595E+018,236.322468936722,-34.3079576964279,6.55481639773892,-14.9432047203546,-22.5787388598261,1.2323598,1.4941416,false,14.879798,16.43582,13.571842,1.577092,2.8639774,1.5560217,1.3079557,,,,,,NOT_AVAILABLE,339.179195985045,16.0557900893131,0,false,false,false,false,false,true,true,0.99997085,5806.3936,4.3735,-4.084,152.1869,5.8891,4.1447,2.3726,236.3224386885d-34.30799270575d,236.3224386885,-34.30799270575,0,0,0,0,2000,4.30108640288687E-05
1.63614806892138E+018,Gaia DR3 1404027046741949440,1.40402704674195E+018,236.926902593312,50.2829540558309,0.634869929345821,2.45031062401782,-12.7482860754601,,1.0334711,false,16.94904,17.324148,16.368116,1.23212,0.9560318,0.37510872,0.5809231,,,,,,NOT_AVAILABLE,79.850399437634,49.4086925395381,0,true,false,false,false,false,true,true,0.999993,5963.1206,4.6681,-4.1329,1526.8375,0.5452,0.4576,0.2536,236.927036321d+50.28298226651d,236.927036321,50.28298226651,0,0,0,0,2000,8.99878077732861E-05
1.63614806892138E+018,Gaia DR3 4338102923864645120,4.33810292386465E+018,249.103528052859,-10.5443220551378,4.54312852036862,-25.0741050639573,-23.8391685671258,,1.4469693,false,11.629377,12.161883,10.9326315,1.2437544,1.2292519,0.532506,0.6967459,-28.092056,5750,4,0,5.6799827,NOT_AVAILABLE,6.18378508811058,23.7491894140312,0,true,true,false,false,false,true,true,0.9999443,5721.5884,4.1274,-0.2181,223.3296,1.0033,0.8136,0.4399,249.1034808524d-10.54436704933d,249.1034808524,-10.54436704933,0,0,0,0,2000,6.46355475119727E-05
1.63614806892138E+018,Gaia DR3 4338104126455487488,4.33810412645549E+018,249.236743018755,-10.4871663932842,2.36610756724505,1.80580387926673,-8.27118187816534,,1.3010389,false,12.005978,12.56227,11.2880125,1.2499138,1.2742577,0.55629253,0.7179651,29.311285,6250,4,-0.25,12.324988,NOT_AVAILABLE,6.31840308816119,23.6768654373696,0,true,true,false,false,false,true,true,0.99998325,6633.719,3.9449,-0.2314,448.9661,1.6174,1.3338,0.7235,249.2367033936d-10.48711533119d,249.2367033936,-10.48711533119,0,0,0,0,2000,6.42298382210058E-05
1.63614806892138E+018,Gaia DR3 4337372852442084096,4.33737285244208E+018,249.46164303416,-10.5518958293316,4.91200660125947,-21.0702297576672,9.04169467168604,,1.1403884,false,11.932296,12.429781,11.266247,1.2360206,1.1635342,0.49748516,0.666049,-41.17688,5750,4.5,0,5.079972,NOT_AVAILABLE,6.40283732144571,23.4598525084116,0,true,true,false,false,false,true,true,0.9999644,5090.673,4.3066,-0.8,202.134,0.4066,0.3261,0.1763,249.4616602668d-10.55188324091d,249.4616602668,-10.55188324091,0,0,0,0,2000,2.11062438659951E-05
1.63614806892138E+018,Gaia DR3 4337375218965869568,4.33737521896587E+018,249.510825911311,-10.4688532216236,1.99027585244125,10.6498534071901,-3.05746301383487,,0.94656086,false,12.679382,13.154657,12.031395,1.2326741,1.1232624,0.47527504,0.64798737,17.983997,6500,4,-0.25,,NOT_AVAILABLE,6.50708462738214,23.4693431712569,0,true,true,false,false,false,true,true,0.9999827,6671.852,4.1343,-0.6076,499.1343,1.3251,1.1116,0.6064,249.5108201876d-10.46880568518d,249.5108201876,-10.46880568518,0,0,0,0,2000,4.78684942295827E-05
1.63614806892138E+018,Gaia DR3 4477902563164690816,4.47790256316469E+018,275.091412735055,7.18532896892973,0.369210925793889,-3.09292639709206,-6.28570633918169,,1.0153521,false,17.386671,17.652672,16.804523,1.2872007,0.84814835,0.26600075,0.5821476,,,,,,NOT_AVAILABLE,35.8535416635624,10.1591607360169,0,true,false,false,false,false,true,true,0.9999461,5603.629,4.6938,-4.0642,1819.551,0.0132,0.0111,0.0061,275.0914166667d+7.185344444444d,275.0914166667,7.185344444444,0,0,0,0,2000,1.5959559368478E-05
1.63614806892138E+018,Gaia DR3 4477902563164690816,4.47790256316469E+018,275.091412735055,7.18532896892973,0.369210925793889,-3.09292639709206,-6.28570633918169,,1.0153521,false,17.386671,17.652672,16.804523,1.2872007,0.84814835,0.26600075,0.5821476,,,,,,NOT_AVAILABLE,35.8535416635624,10.1591607360169,0,true,false,false,false,false,true,true,0.9999461,5603.629,4.6938,-4.0642,1819.551,0.0132,0.0111,0.0061,275.0914166667d+7.185344444444d,275.0914166667,7.185344444444,0,0,0,0,2000,1.5959559368478E-05
1.63614806892138E+018,Gaia DR3 6733646363730649856,6.73364636373065E+018,280.741596089406,-35.5453495714163,6.62124456759136,1.29570164206794,-26.9810228892087,,1.1018205,false,11.720253,12.411787,10.883002,1.2937281,1.5287848,0.69153404,0.8372507,,,,,,NOT_AVAILABLE,359.780028690696,-13.7876234143638,0,false,false,false,false,false,true,true,0.999853,5080.968,4.2015,-0.9934,149.9352,1.3198,1.0257,0.5606,280.7415994983d-35.5453973431d,280.7415994983,-35.5453973431,0,0,0,0,2000,4.78521366989044E-05
